probe_id,probe_type,probe_version,scene_id,evidence_match_id,target_order_match_id,setting_match_id,setting_id,setting,endpoint_geometry,name_id,name,object_id,object,condition_id,evidence_type,context_structure,context_entity_order,target_order,reverses_context_entity_order,same_setting_in_both_contexts,close_requires_body_part_inference,far_requires_endpoint_inference,relation_words_explicit,distance_magnitude_explicit,target_relation_clause_repeated,Context1,Context2,Target1,Target2,Context1_word_count,Context1_token_count,Context2_word_count,Context2_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count
gym__name_maya__obj_key__direct_label__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__person_first,gym__name_maya__obj_key__direct_label,name_maya__obj_key__direct_label__person_first,gym,gym,ends,name_maya,Maya,obj_key,key,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the gym, the key is close to Maya.","In the gym, the key is far from Maya.",Maya is close to the key.,Maya is far from the key.,9,11,9,11,6,8,6,8
gym__name_maya__obj_key__distance_phrase__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__object_first,gym__name_maya__obj_key__distance_phrase,name_maya__obj_key__distance_phrase__object_first,gym,gym,ends,name_maya,Maya,obj_key,key,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the gym, a short distance separates Maya and the key.","In the gym, a long distance separates Maya and the key.",The key is close to Maya.,The key is far from Maya.,11,13,11,13,6,7,6,7
gym__name_maya__obj_key__distance_phrase__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__person_first,gym__name_maya__obj_key__distance_phrase,name_maya__obj_key__distance_phrase__person_first,gym,gym,ends,name_maya,Maya,obj_key,key,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the gym, a short distance separates Maya and the key.","In the gym, a long distance separates Maya and the key.",Maya is close to the key.,Maya is far from the key.,11,13,11,13,6,8,6,8
gym__name_maya__obj_key__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__object_first,gym__name_maya__obj_key__distance_phrase_object_first,name_maya__obj_key__distance_phrase_object_first__object_first,gym,gym,ends,name_maya,Maya,obj_key,key,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the gym, a short distance separates the key and Maya.","In the gym, a long distance separates the key and Maya.",The key is close to Maya.,The key is far from Maya.,11,13,11,13,6,7,6,7
gym__name_maya__obj_key__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__person_first,gym__name_maya__obj_key__distance_phrase_object_first,name_maya__obj_key__distance_phrase_object_first__person_first,gym,gym,ends,name_maya,Maya,obj_key,key,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the gym, a short distance separates the key and Maya.","In the gym, a long distance separates the key and Maya.",Maya is close to the key.,Maya is far from the key.,11,13,11,13,6,8,6,8
gym__name_maya__obj_key__endpoint_placement__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__object_first,gym__name_maya__obj_key__endpoint_placement,name_maya__obj_key__endpoint_placement__object_first,gym,gym,ends,name_maya,Maya,obj_key,key,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the gym, Maya stands at one end. The key rests at Maya's feet.","In the gym, Maya stands at one end. The key rests at the other end.",The key is close to Maya.,The key is far from Maya.,15,18,15,18,6,7,6,7
gym__name_maya__obj_key__endpoint_placement__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_key,gym__name_maya__obj_key__person_first,gym__name_maya__obj_key__endpoint_placement,name_maya__obj_key__endpoint_placement__person_first,gym,gym,ends,name_maya,Maya,obj_key,key,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the gym, Maya stands at one end. The key rests at Maya's feet.","In the gym, Maya stands at one end. The key rests at the other end.",Maya is close to the key.,Maya is far from the key.,15,18,15,18,6,8,6,8
gym__name_maya__obj_box__direct_label__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__object_first,gym__name_maya__obj_box__direct_label,name_maya__obj_box__direct_label__object_first,gym,gym,ends,name_maya,Maya,obj_box,box,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the gym, the box is close to Maya.","In the gym, the box is far from Maya.",The box is close to Maya.,The box is far from Maya.,9,11,9,11,6,7,6,7
gym__name_maya__obj_box__direct_label__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__person_first,gym__name_maya__obj_box__direct_label,name_maya__obj_box__direct_label__person_first,gym,gym,ends,name_maya,Maya,obj_box,box,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the gym, the box is close to Maya.","In the gym, the box is far from Maya.",Maya is close to the box.,Maya is far from the box.,9,11,9,11,6,8,6,8
gym__name_maya__obj_box__distance_phrase__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__object_first,gym__name_maya__obj_box__distance_phrase,name_maya__obj_box__distance_phrase__object_first,gym,gym,ends,name_maya,Maya,obj_box,box,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the gym, a short distance separates Maya and the box.","In the gym, a long distance separates Maya and the box.",The box is close to Maya.,The box is far from Maya.,11,13,11,13,6,7,6,7
gym__name_maya__obj_box__distance_phrase__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__person_first,gym__name_maya__obj_box__distance_phrase,name_maya__obj_box__distance_phrase__person_first,gym,gym,ends,name_maya,Maya,obj_box,box,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the gym, a short distance separates Maya and the box.","In the gym, a long distance separates Maya and the box.",Maya is close to the box.,Maya is far from the box.,11,13,11,13,6,8,6,8
gym__name_maya__obj_box__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__object_first,gym__name_maya__obj_box__distance_phrase_object_first,name_maya__obj_box__distance_phrase_object_first__object_first,gym,gym,ends,name_maya,Maya,obj_box,box,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the gym, a short distance separates the box and Maya.","In the gym, a long distance separates the box and Maya.",The box is close to Maya.,The box is far from Maya.,11,13,11,13,6,7,6,7
gym__name_maya__obj_box__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__person_first,gym__name_maya__obj_box__distance_phrase_object_first,name_maya__obj_box__distance_phrase_object_first__person_first,gym,gym,ends,name_maya,Maya,obj_box,box,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the gym, a short distance separates the box and Maya.","In the gym, a long distance separates the box and Maya.",Maya is close to the box.,Maya is far from the box.,11,13,11,13,6,8,6,8
gym__name_maya__obj_box__endpoint_placement__object_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__object_first,gym__name_maya__obj_box__endpoint_placement,name_maya__obj_box__endpoint_placement__object_first,gym,gym,ends,name_maya,Maya,obj_box,box,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the gym, Maya stands at one end. The box rests at Maya's feet.","In the gym, Maya stands at one end. The box rests at the other end.",The box is close to Maya.,The box is far from Maya.,15,18,15,18,6,7,6,7
gym__name_maya__obj_box__endpoint_placement__person_first,close_far_matched_scenes,1.1,gym__name_maya__obj_box,gym__name_maya__obj_box__person_first,gym__name_maya__obj_box__endpoint_placement,name_maya__obj_box__endpoint_placement__person_first,gym,gym,ends,name_maya,Maya,obj_box,box,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the gym, Maya stands at one end. The box rests at Maya's feet.","In the gym, Maya stands at one end. The box rests at the other end.",Maya is close to the box.,Maya is far from the box.,15,18,15,18,6,8,6,8
gym__name_jesse__obj_ball__direct_label__object_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__object_first,gym__name_jesse__obj_ball__direct_label,name_jesse__obj_ball__direct_label__object_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,direct_label,explicit_relation,locative_object_subject,object_first,object_first,False,True,False,False,True,False,True,"In the gym, the ball is close to Jesse.","In the gym, the ball is far from Jesse.",The ball is close to Jesse.,The ball is far from Jesse.,9,11,9,11,6,7,6,7
gym__name_jesse__obj_ball__direct_label__person_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__person_first,gym__name_jesse__obj_ball__direct_label,name_jesse__obj_ball__direct_label__person_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,direct_label,explicit_relation,locative_object_subject,object_first,person_first,True,True,False,False,True,False,False,"In the gym, the ball is close to Jesse.","In the gym, the ball is far from Jesse.",Jesse is close to the ball.,Jesse is far from the ball.,9,11,9,11,6,8,6,8
gym__name_jesse__obj_ball__distance_phrase__object_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__object_first,gym__name_jesse__obj_ball__distance_phrase,name_jesse__obj_ball__distance_phrase__object_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,object_first,True,True,False,False,False,True,False,"In the gym, a short distance separates Jesse and the ball.","In the gym, a long distance separates Jesse and the ball.",The ball is close to Jesse.,The ball is far from Jesse.,11,13,11,13,6,7,6,7
gym__name_jesse__obj_ball__distance_phrase__person_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__person_first,gym__name_jesse__obj_ball__distance_phrase,name_jesse__obj_ball__distance_phrase__person_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,distance_phrase,distance_magnitude_phrase,locative_distance_subject,person_first,person_first,False,True,False,False,False,True,False,"In the gym, a short distance separates Jesse and the ball.","In the gym, a long distance separates Jesse and the ball.",Jesse is close to the ball.,Jesse is far from the ball.,11,13,11,13,6,8,6,8
gym__name_jesse__obj_ball__distance_phrase_object_first__object_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__object_first,gym__name_jesse__obj_ball__distance_phrase_object_first,name_jesse__obj_ball__distance_phrase_object_first__object_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,object_first,False,True,False,False,False,True,False,"In the gym, a short distance separates the ball and Jesse.","In the gym, a long distance separates the ball and Jesse.",The ball is close to Jesse.,The ball is far from Jesse.,11,13,11,13,6,7,6,7
gym__name_jesse__obj_ball__distance_phrase_object_first__person_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__person_first,gym__name_jesse__obj_ball__distance_phrase_object_first,name_jesse__obj_ball__distance_phrase_object_first__person_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,distance_phrase_object_first,distance_magnitude_phrase,locative_distance_subject,object_first,person_first,True,True,False,False,False,True,False,"In the gym, a short distance separates the ball and Jesse.","In the gym, a long distance separates the ball and Jesse.",Jesse is close to the ball.,Jesse is far from the ball.,11,13,11,13,6,8,6,8
gym__name_jesse__obj_ball__endpoint_placement__object_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__object_first,gym__name_jesse__obj_ball__endpoint_placement,name_jesse__obj_ball__endpoint_placement__object_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,object_first,True,True,True,True,False,False,False,"In the gym, Jesse stands at one end. The ball rests at Jesse's feet.","In the gym, Jesse stands at one end. The ball rests at the other end.",The ball is close to Jesse.,The ball is far from Jesse.,15,18,15,18,6,7,6,7
gym__name_jesse__obj_ball__endpoint_placement__person_first,close_far_matched_scenes,1.1,gym__name_jesse__obj_ball,gym__name_jesse__obj_ball__person_first,gym__name_jesse__obj_ball__endpoint_placement,name_jesse__obj_ball__endpoint_placement__person_first,gym,gym,ends,name_jesse,Jesse,obj_ball,ball,endpoint_placement,physical_endpoint_placement,two_sentence_person_then_object,person_first,person_first,False,True,True,True,False,False,False,"In the gym, Jesse stands at one end. The ball rests at Jesse's feet.","In the gym, Jesse stands at one end. The ball rests at the other end.",Jesse is close to the ball.,Jesse is far from the ball.,15,18,15,18,6,8,6,8
