probe_id,probe_version,event_family,event_subtype,outcome,correct_target,numeric_information,context_entity_order,name_id,name,object_id,object,numeric_case_id,unit_id,unit,initial_distance,final_distance,distance_change,distance_change_magnitude,movement_difference,person_before,person_after,object_before,object_after,person_movement,object_movement,both_entities_move,same_movement_direction,passes_other_entity,Context,Context_word_count,target_closer,target_farther,target_unchanged
name_0__obj_cone__num_06__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_metres,metres,59,59,0,0,0,0,11,59,70,11,11,True,True,False,"Maya began 59 metres to the left of the cone. Maya moved 11 metres right, and the cone moved 11 metres right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_06__unit_ft__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_ft,feet,59,49,-10,10,10,0,11,59,60,11,1,True,True,False,"Maya began 59 ft to the left of the cone. Maya moved 11 ft right, and the cone moved 1 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_06__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_ft,feet,59,69,10,10,10,0,1,59,70,1,11,True,True,False,"Maya began 59 ft to the left of the cone. Maya moved 1 ft right, and the cone moved 11 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_06__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_ft,feet,59,59,0,0,0,0,11,59,70,11,11,True,True,False,"Maya began 59 ft to the left of the cone. Maya moved 11 ft right, and the cone moved 11 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_06__unit_inches__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_inches,inches,59,49,-10,10,10,0,11,59,60,11,1,True,True,False,"Maya began 59 inches to the left of the cone. Maya moved 11 inches right, and the cone moved 1 inch right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_06__unit_inches__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_inches,inches,59,69,10,10,10,0,1,59,70,1,11,True,True,False,"Maya began 59 inches to the left of the cone. Maya moved 1 inch right, and the cone moved 11 inches right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_06__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_06,unit_inches,inches,59,59,0,0,0,0,11,59,70,11,11,True,True,False,"Maya began 59 inches to the left of the cone. Maya moved 11 inches right, and the cone moved 11 inches right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_metres__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_metres,metres,48,22,-26,26,26,0,27,48,49,27,1,True,True,False,"Maya began 48 metres to the left of the cone. Maya moved 27 metres right, and the cone moved 1 metre right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_metres,metres,48,74,26,26,26,0,1,48,75,1,27,True,True,False,"Maya began 48 metres to the left of the cone. Maya moved 1 metre right, and the cone moved 27 metres right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_metres,metres,48,48,0,0,0,0,27,48,75,27,27,True,True,False,"Maya began 48 metres to the left of the cone. Maya moved 27 metres right, and the cone moved 27 metres right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_ft__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_ft,feet,48,22,-26,26,26,0,27,48,49,27,1,True,True,False,"Maya began 48 ft to the left of the cone. Maya moved 27 ft right, and the cone moved 1 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_ft,feet,48,74,26,26,26,0,1,48,75,1,27,True,True,False,"Maya began 48 ft to the left of the cone. Maya moved 1 ft right, and the cone moved 27 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_ft,feet,48,48,0,0,0,0,27,48,75,27,27,True,True,False,"Maya began 48 ft to the left of the cone. Maya moved 27 ft right, and the cone moved 27 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_inches__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_inches,inches,48,22,-26,26,26,0,27,48,49,27,1,True,True,False,"Maya began 48 inches to the left of the cone. Maya moved 27 inches right, and the cone moved 1 inch right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_inches__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_inches,inches,48,74,26,26,26,0,1,48,75,1,27,True,True,False,"Maya began 48 inches to the left of the cone. Maya moved 1 inch right, and the cone moved 27 inches right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_07__unit_inches__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_07,unit_inches,inches,48,48,0,0,0,0,27,48,75,27,27,True,True,False,"Maya began 48 inches to the left of the cone. Maya moved 27 inches right, and the cone moved 27 inches right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_08__unit_metres__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_08,unit_metres,metres,12,4,-8,8,8,0,9,12,13,9,1,True,True,False,"Maya began 12 metres to the left of the cone. Maya moved 9 metres right, and the cone moved 1 metre right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_08__unit_metres__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_08,unit_metres,metres,12,20,8,8,8,0,1,12,21,1,9,True,True,False,"Maya began 12 metres to the left of the cone. Maya moved 1 metre right, and the cone moved 9 metres right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_08__unit_metres__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_08,unit_metres,metres,12,12,0,0,0,0,9,12,21,9,9,True,True,False,"Maya began 12 metres to the left of the cone. Maya moved 9 metres right, and the cone moved 9 metres right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_08__unit_ft__person_first__closer,1.0,both_entities_move,same_direction_relative_displacement,closer,Maya is now closer to the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_08,unit_ft,feet,12,4,-8,8,8,0,9,12,13,9,1,True,True,False,"Maya began 12 ft to the left of the cone. Maya moved 9 ft right, and the cone moved 1 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_08__unit_ft__person_first__farther,1.0,both_entities_move,same_direction_relative_displacement,farther,Maya is now farther from the cone than before.,specific,person_first,name_0,Maya,obj_cone,cone,num_08,unit_ft,feet,12,20,8,8,8,0,1,12,21,1,9,True,True,False,"Maya began 12 ft to the left of the cone. Maya moved 1 ft right, and the cone moved 9 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
name_0__obj_cone__num_08__unit_ft__person_first__unchanged,1.0,both_entities_move,same_direction_relative_displacement,unchanged,Maya is now at the same distance from the cone as before.,specific,person_first,name_0,Maya,obj_cone,cone,num_08,unit_ft,feet,12,12,0,0,0,0,9,12,21,9,9,True,True,False,"Maya began 12 ft to the left of the cone. Maya moved 9 ft right, and the cone moved 9 ft right.",22,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.
