probe_version,probe_family,case_id,scene_cluster_id,event_family,event_subtype,evidence_format,entity_pair_id,target_entity,reference_entity,target_entity_order,context_entity_order,facing_direction,anchor,reference_frame,length_band,definition_present,answer_bridge_present,headline_eligible,source_seed_ids,facing_fixed,initial_relation_explicit,final_relation_explicit,geometry_precision,pair_type,Target1,target1_relation_word,Target2,target2_relation_word,probe_id,Context1,context1_target_start,context1_target_end,context1_reference_start,context1_reference_end,context1_reference_facing_start,context1_reference_facing_end,context1_reference_motion_relative_to_initial_facing,context1_initial_relation,context1_gold_relation,context1_relation_changed,correct_target_for_context1,Context2,context2_target_start,context2_target_end,context2_reference_start,context2_reference_end,context2_reference_facing_start,context2_reference_facing_end,context2_reference_motion_relative_to_initial_facing,context2_initial_relation,context2_gold_relation,context2_relation_changed,correct_target_for_context2,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_opposite_preserved__numeric__a_b__target_first__reference_first__decreasing__none,B faces decreasing position numbers. B moves from 2 to 1 without turning. A moves from 4 to 5.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,B faces decreasing position numbers. B moves from 4 to 5 without turning. A moves from 2 to 1.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_opposite_preserved__numeric__a_b__reference_first__reference_first__increasing__none,B faces increasing position numbers. B moves from 2 to 1 without turning. A moves from 4 to 5.,4,5,2,1,1,1,backward,front,front,False,Target1,B faces increasing position numbers. B moves from 4 to 5 without turning. A moves from 2 to 1.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,a_b,A,B,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_opposite_preserved__numeric__a_b__reference_first__reference_first__decreasing__none,B faces decreasing position numbers. B moves from 2 to 1 without turning. A moves from 4 to 5.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,B faces decreasing position numbers. B moves from 4 to 5 without turning. A moves from 2 to 1.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_opposite_preserved__numeric__maya_eli__target_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 4 to 5. Eli moves from 2 to 1 without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,Eli faces increasing position numbers. Maya moves from 2 to 1. Eli moves from 4 to 5 without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_opposite_preserved__numeric__maya_eli__target_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 4 to 5. Eli moves from 2 to 1 without turning.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,Eli faces decreasing position numbers. Maya moves from 2 to 1. Eli moves from 4 to 5 without turning.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_opposite_preserved__numeric__maya_eli__reference_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 4 to 5. Eli moves from 2 to 1 without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,Eli faces increasing position numbers. Maya moves from 2 to 1. Eli moves from 4 to 5 without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_opposite_preserved__numeric__maya_eli__reference_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 4 to 5. Eli moves from 2 to 1 without turning.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,Eli faces decreasing position numbers. Maya moves from 2 to 1. Eli moves from 4 to 5 without turning.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_opposite_preserved__numeric__maya_eli__target_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli moves from 2 to 1 without turning. Maya moves from 4 to 5.,4,5,2,1,1,1,backward,front,front,False,Target1,Eli faces increasing position numbers. Eli moves from 4 to 5 without turning. Maya moves from 2 to 1.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_opposite_preserved__numeric__maya_eli__target_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli moves from 2 to 1 without turning. Maya moves from 4 to 5.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,Eli faces decreasing position numbers. Eli moves from 4 to 5 without turning. Maya moves from 2 to 1.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_opposite_preserved__numeric__maya_eli__reference_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli moves from 2 to 1 without turning. Maya moves from 4 to 5.,4,5,2,1,1,1,backward,front,front,False,Target1,Eli faces increasing position numbers. Eli moves from 4 to 5 without turning. Maya moves from 2 to 1.,2,1,4,5,1,1,forward,behind,behind,False,Target2,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,numeric,maya_eli,Maya,Eli,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_opposite_preserved__numeric__maya_eli__reference_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli moves from 2 to 1 without turning. Maya moves from 4 to 5.,4,5,2,1,-1,-1,forward,behind,behind,False,Target2,Eli faces decreasing position numbers. Eli moves from 4 to 5 without turning. Maya moves from 2 to 1.,2,1,4,5,-1,-1,backward,front,front,False,Target1,19,19,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,nonnumeric,a_b,A,B,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,qualitative,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_opposite_preserved__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,B faces A. They move directly away from each other without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,B faces away from A. They move directly away from each other without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,12,14,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,nonnumeric,a_b,A,B,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,qualitative,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_opposite_preserved__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,B faces A. They move directly away from each other without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,B faces away from A. They move directly away from each other without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,12,14,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,nonnumeric,maya_eli,Maya,Eli,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,qualitative,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_opposite_preserved__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,Eli faces Maya. They move directly away from each other without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,Eli faces away from Maya. They move directly away from each other without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,12,14,6,4
2.0,event,both_opposite_preserved,both_opposite_preserved,both_move,opposite_direction_preserved,nonnumeric,maya_eli,Maya,Eli,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_opposite_preserved""]",True,False,False,qualitative,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_opposite_preserved__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,Eli faces Maya. They move directly away from each other without turning.,4,5,2,1,1,1,backward,front,front,False,Target1,Eli faces away from Maya. They move directly away from each other without turning.,2,1,4,5,1,1,forward,behind,behind,False,Target2,12,14,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_reverse__numeric__a_b__target_first__target_first__increasing__none,B faces increasing position numbers. A moves from 1 to 4. B moves from 4 to 2 without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,B faces increasing position numbers. A moves from 5 to 2. B moves from 2 to 4 without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_reverse__numeric__a_b__target_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 1 to 4. B moves from 4 to 2 without turning.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,B faces decreasing position numbers. A moves from 5 to 2. B moves from 2 to 4 without turning.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_reverse__numeric__a_b__reference_first__target_first__increasing__none,B faces increasing position numbers. A moves from 1 to 4. B moves from 4 to 2 without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,B faces increasing position numbers. A moves from 5 to 2. B moves from 2 to 4 without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_reverse__numeric__a_b__reference_first__target_first__decreasing__none,B faces decreasing position numbers. A moves from 1 to 4. B moves from 4 to 2 without turning.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,B faces decreasing position numbers. A moves from 5 to 2. B moves from 2 to 4 without turning.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_reverse__numeric__a_b__target_first__reference_first__increasing__none,B faces increasing position numbers. B moves from 4 to 2 without turning. A moves from 1 to 4.,1,4,4,2,1,1,backward,behind,front,True,Target1,B faces increasing position numbers. B moves from 2 to 4 without turning. A moves from 5 to 2.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_reverse__numeric__a_b__target_first__reference_first__decreasing__none,B faces decreasing position numbers. B moves from 4 to 2 without turning. A moves from 1 to 4.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,B faces decreasing position numbers. B moves from 2 to 4 without turning. A moves from 5 to 2.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_reverse__numeric__a_b__reference_first__reference_first__increasing__none,B faces increasing position numbers. B moves from 4 to 2 without turning. A moves from 1 to 4.,1,4,4,2,1,1,backward,behind,front,True,Target1,B faces increasing position numbers. B moves from 2 to 4 without turning. A moves from 5 to 2.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,a_b,A,B,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_reverse__numeric__a_b__reference_first__reference_first__decreasing__none,B faces decreasing position numbers. B moves from 4 to 2 without turning. A moves from 1 to 4.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,B faces decreasing position numbers. B moves from 2 to 4 without turning. A moves from 5 to 2.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,target_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_reverse__numeric__maya_eli__target_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 1 to 4. Eli moves from 4 to 2 without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,Eli faces increasing position numbers. Maya moves from 5 to 2. Eli moves from 2 to 4 without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,target_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_reverse__numeric__maya_eli__target_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 1 to 4. Eli moves from 4 to 2 without turning.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,Eli faces decreasing position numbers. Maya moves from 5 to 2. Eli moves from 2 to 4 without turning.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,reference_first,target_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_reverse__numeric__maya_eli__reference_first__target_first__increasing__none,Eli faces increasing position numbers. Maya moves from 1 to 4. Eli moves from 4 to 2 without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,Eli faces increasing position numbers. Maya moves from 5 to 2. Eli moves from 2 to 4 without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,reference_first,target_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_reverse__numeric__maya_eli__reference_first__target_first__decreasing__none,Eli faces decreasing position numbers. Maya moves from 1 to 4. Eli moves from 4 to 2 without turning.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,Eli faces decreasing position numbers. Maya moves from 5 to 2. Eli moves from 2 to 4 without turning.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,target_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_reverse__numeric__maya_eli__target_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli moves from 4 to 2 without turning. Maya moves from 1 to 4.,1,4,4,2,1,1,backward,behind,front,True,Target1,Eli faces increasing position numbers. Eli moves from 2 to 4 without turning. Maya moves from 5 to 2.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,target_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_reverse__numeric__maya_eli__target_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli moves from 4 to 2 without turning. Maya moves from 1 to 4.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,Eli faces decreasing position numbers. Eli moves from 2 to 4 without turning. Maya moves from 5 to 2.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,reference_first,reference_first,increasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_reverse__numeric__maya_eli__reference_first__reference_first__increasing__none,Eli faces increasing position numbers. Eli moves from 4 to 2 without turning. Maya moves from 1 to 4.,1,4,4,2,1,1,backward,behind,front,True,Target1,Eli faces increasing position numbers. Eli moves from 2 to 4 without turning. Maya moves from 5 to 2.,5,2,2,4,1,1,forward,front,behind,True,Target2,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,numeric,maya_eli,Maya,Eli,reference_first,reference_first,decreasing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,exact_positions,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_reverse__numeric__maya_eli__reference_first__reference_first__decreasing__none,Eli faces decreasing position numbers. Eli moves from 4 to 2 without turning. Maya moves from 1 to 4.,1,4,4,2,-1,-1,forward,front,behind,True,Target2,Eli faces decreasing position numbers. Eli moves from 2 to 4 without turning. Maya moves from 5 to 2.,5,2,2,4,-1,-1,backward,behind,front,True,Target1,19,19,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,nonnumeric,a_b,A,B,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,qualitative,opposite_initial_positions,A is in front of B.,front,A is behind B.,behind,event__both_reverse__nonnumeric__a_b__target_first__template_specific__implicit_initial_facing__none,B faces away from A. They move straight past each other without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,B faces A. They move straight past each other without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,13,11,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,nonnumeric,a_b,A,B,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,qualitative,opposite_initial_positions,In front of B is A.,front,Behind B is A.,behind,event__both_reverse__nonnumeric__a_b__reference_first__template_specific__implicit_initial_facing__none,B faces away from A. They move straight past each other without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,B faces A. They move straight past each other without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,13,11,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,nonnumeric,maya_eli,Maya,Eli,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,qualitative,opposite_initial_positions,Maya is in front of Eli.,front,Maya is behind Eli.,behind,event__both_reverse__nonnumeric__maya_eli__target_first__template_specific__implicit_initial_facing__none,Eli faces away from Maya. They move straight past each other without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,Eli faces Maya. They move straight past each other without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,13,11,6,4
2.0,event,both_reverse,both_reverse,both_move,order_reversed,nonnumeric,maya_eli,Maya,Eli,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,True,"[""both_reverse""]",True,False,False,qualitative,opposite_initial_positions,In front of Eli is Maya.,front,Behind Eli is Maya.,behind,event__both_reverse__nonnumeric__maya_eli__reference_first__template_specific__implicit_initial_facing__none,Eli faces away from Maya. They move straight past each other without turning.,1,4,4,2,1,1,backward,behind,front,True,Target1,Eli faces Maya. They move straight past each other without turning.,5,2,2,4,1,1,forward,front,behind,True,Target2,13,11,6,4
2.0,control,direct_labels,direct_labels,direct_relation,,direct_label,a_b,A,B,target_first,template_specific,not_applicable,none,observer_relative,compact,False,False,False,[],True,True,True,qualitative,control,A is in front of B.,front,A is behind B.,behind,control__direct_labels__direct_label__a_b__target_first__template_specific__not_applicable__none,A is in front of B.,,,,,,,,,front,,Target1,A is behind B.,,,,,,,,,behind,,Target2,6,4,6,4
2.0,observer_turn,observer_turn_front,observer_turn_front_behind,observer_turn,,initial_relation_then_action,a_b,A,B,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,False,[],False,True,False,qualitative,no_turn_vs_half_turn,A is in front of B.,front,A is behind B.,behind,observer_turn__observer_turn_front__initial_relation_then_action__a_b__target_first__template_specific__implicit_initial_facing__none,A is in front of B. B does not turn. Neither person changes location.,2,2,1,1,1,1,still,front,front,False,Target1,A is in front of B. B turns halfway around in place. Neither person changes location.,2,2,1,1,1,-1,still,front,behind,True,Target2,14,16,6,4
2.0,observer_turn,observer_turn_behind,observer_turn_front_behind,observer_turn,,initial_relation_then_action,a_b,A,B,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,False,[],False,True,False,qualitative,no_turn_vs_half_turn,A is in front of B.,front,A is behind B.,behind,observer_turn__observer_turn_behind__initial_relation_then_action__a_b__target_first__template_specific__implicit_initial_facing__none,A is behind B. B does not turn. Neither person changes location.,0,0,1,1,1,1,still,behind,behind,False,Target2,A is behind B. B turns halfway around in place. Neither person changes location.,0,0,1,1,1,-1,still,behind,front,True,Target1,12,14,6,4
2.0,control,direct_labels,direct_labels,direct_relation,,direct_label,a_b,A,B,reference_first,template_specific,not_applicable,none,observer_relative,compact,False,False,False,[],True,True,True,qualitative,control,In front of B is A.,front,Behind B is A.,behind,control__direct_labels__direct_label__a_b__reference_first__template_specific__not_applicable__none,A is in front of B.,,,,,,,,,front,,Target1,A is behind B.,,,,,,,,,behind,,Target2,6,4,6,4
2.0,observer_turn,observer_turn_front,observer_turn_front_behind,observer_turn,,initial_relation_then_action,a_b,A,B,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,False,[],False,True,False,qualitative,no_turn_vs_half_turn,In front of B is A.,front,Behind B is A.,behind,observer_turn__observer_turn_front__initial_relation_then_action__a_b__reference_first__template_specific__implicit_initial_facing__none,A is in front of B. B does not turn. Neither person changes location.,2,2,1,1,1,1,still,front,front,False,Target1,A is in front of B. B turns halfway around in place. Neither person changes location.,2,2,1,1,1,-1,still,front,behind,True,Target2,14,16,6,4
2.0,observer_turn,observer_turn_behind,observer_turn_front_behind,observer_turn,,initial_relation_then_action,a_b,A,B,reference_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,False,[],False,True,False,qualitative,no_turn_vs_half_turn,In front of B is A.,front,Behind B is A.,behind,observer_turn__observer_turn_behind__initial_relation_then_action__a_b__reference_first__template_specific__implicit_initial_facing__none,A is behind B. B does not turn. Neither person changes location.,0,0,1,1,1,1,still,behind,behind,False,Target2,A is behind B. B turns halfway around in place. Neither person changes location.,0,0,1,1,1,-1,still,behind,front,True,Target1,12,14,6,4
2.0,control,direct_labels,direct_labels,direct_relation,,direct_label,maya_eli,Maya,Eli,target_first,template_specific,not_applicable,none,observer_relative,compact,False,False,False,[],True,True,True,qualitative,control,Maya is in front of Eli.,front,Maya is behind Eli.,behind,control__direct_labels__direct_label__maya_eli__target_first__template_specific__not_applicable__none,Maya is in front of Eli.,,,,,,,,,front,,Target1,Maya is behind Eli.,,,,,,,,,behind,,Target2,6,4,6,4
2.0,observer_turn,observer_turn_front,observer_turn_front_behind,observer_turn,,initial_relation_then_action,maya_eli,Maya,Eli,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,False,[],False,True,False,qualitative,no_turn_vs_half_turn,Maya is in front of Eli.,front,Maya is behind Eli.,behind,observer_turn__observer_turn_front__initial_relation_then_action__maya_eli__target_first__template_specific__implicit_initial_facing__none,Maya is in front of Eli. Eli does not turn. Neither person changes location.,2,2,1,1,1,1,still,front,front,False,Target1,Maya is in front of Eli. Eli turns halfway around in place. Neither person changes location.,2,2,1,1,1,-1,still,front,behind,True,Target2,14,16,6,4
2.0,observer_turn,observer_turn_behind,observer_turn_front_behind,observer_turn,,initial_relation_then_action,maya_eli,Maya,Eli,target_first,template_specific,implicit_initial_facing,none,observer_relative,compact,False,False,False,[],False,True,False,qualitative,no_turn_vs_half_turn,Maya is in front of Eli.,front,Maya is behind Eli.,behind,observer_turn__observer_turn_behind__initial_relation_then_action__maya_eli__target_first__template_specific__implicit_initial_facing__none,Maya is behind Eli. Eli does not turn. Neither person changes location.,0,0,1,1,1,1,still,behind,behind,False,Target2,Maya is behind Eli. Eli turns halfway around in place. Neither person changes location.,0,0,1,1,1,-1,still,behind,front,True,Target1,12,14,6,4
