probe_id,probe_type,probe_version,matched_group_id,length_match_id,condition_id,template_id,length_band,evidence_type,numeric_information,trajectory_constraint_id,object_stationary,passes_object,reference_stationarity,no_overshoot_status,interpretation_basis,template_family,name_id,name,object_id,object,outcome,direction,correct_target,Context,Target1,Target2,Context_word_count,Context_char_count,Context_token_count,Target1_word_count,Target1_char_count,Target1_token_count,Target1_conditional_token_count,Target2_word_count,Target2_char_count,Target2_token_count,Target2_conditional_token_count,probe_row_index
non_numeric_v1_1__name_1__obj_bicycle__standard__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bicycle__standard,non_numeric_v1_1__name_1__obj_bicycle__closer,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bicycle,bicycle,closer,toward,Target1,Jesse was some distance from a stationary bicycle. Jesse walked some distance directly toward the bicycle without reaching or passing it.,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,21,137,24,9,47,11,10,9,50,11,10,44
non_numeric_v1_1__name_1__obj_bicycle__standard__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bicycle__standard,non_numeric_v1_1__name_1__obj_bicycle__farther,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bicycle,bicycle,farther,away from,Target2,Jesse was some distance from a stationary bicycle. Jesse walked some distance directly away from the bicycle without reaching or passing it.,Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,22,140,25,9,47,11,10,9,50,11,10,45
non_numeric_v1_1__name_1__obj_bicycle__expanded__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bicycle__expanded,non_numeric_v1_1__name_1__obj_bicycle__closer,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bicycle,bicycle,closer,toward,Target1,"Initially, Jesse was some distance from a bicycle that remained stationary. From that starting position, Jesse walked some distance directly toward the bicycle without reaching or passing it.",Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,28,191,32,9,47,11,10,9,50,11,10,46
non_numeric_v1_1__name_1__obj_bicycle__expanded__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bicycle__expanded,non_numeric_v1_1__name_1__obj_bicycle__farther,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bicycle,bicycle,farther,away from,Target2,"Initially, Jesse was some distance from a bicycle that remained stationary. From that starting position, Jesse walked some distance directly away from the bicycle without reaching or passing it.",Jesse is now closer to the bicycle than before.,Jesse is now farther from the bicycle than before.,29,194,33,9,47,11,10,9,50,11,10,47
non_numeric_v1_1__name_1__obj_bench__compact__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bench__compact,non_numeric_v1_1__name_1__obj_bench__closer,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bench,bench,closer,toward,Target1,"Starting some distance from a stationary bench, Jesse walked some distance directly toward it without reaching or passing it.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,19,125,21,9,45,11,10,9,48,11,10,48
non_numeric_v1_1__name_1__obj_bench__compact__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bench__compact,non_numeric_v1_1__name_1__obj_bench__farther,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bench,bench,farther,away from,Target2,"Starting some distance from a stationary bench, Jesse walked some distance directly away from it without reaching or passing it.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,20,128,22,9,45,11,10,9,48,11,10,49
non_numeric_v1_1__name_1__obj_bench__standard__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bench__standard,non_numeric_v1_1__name_1__obj_bench__closer,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bench,bench,closer,toward,Target1,Jesse was some distance from a stationary bench. Jesse walked some distance directly toward the bench without reaching or passing it.,Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,21,133,24,9,45,11,10,9,48,11,10,50
non_numeric_v1_1__name_1__obj_bench__standard__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bench__standard,non_numeric_v1_1__name_1__obj_bench__farther,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bench,bench,farther,away from,Target2,Jesse was some distance from a stationary bench. Jesse walked some distance directly away from the bench without reaching or passing it.,Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,22,136,25,9,45,11,10,9,48,11,10,51
non_numeric_v1_1__name_1__obj_bench__expanded__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bench__expanded,non_numeric_v1_1__name_1__obj_bench__closer,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bench,bench,closer,toward,Target1,"Initially, Jesse was some distance from a bench that remained stationary. From that starting position, Jesse walked some distance directly toward the bench without reaching or passing it.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,28,187,32,9,45,11,10,9,48,11,10,52
non_numeric_v1_1__name_1__obj_bench__expanded__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_bench__expanded,non_numeric_v1_1__name_1__obj_bench__farther,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_bench,bench,farther,away from,Target2,"Initially, Jesse was some distance from a bench that remained stationary. From that starting position, Jesse walked some distance directly away from the bench without reaching or passing it.",Jesse is now closer to the bench than before.,Jesse is now farther from the bench than before.,29,190,33,9,45,11,10,9,48,11,10,53
non_numeric_v1_1__name_1__obj_mailbox__compact__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_mailbox__compact,non_numeric_v1_1__name_1__obj_mailbox__closer,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,"Starting some distance from a stationary mailbox, Jesse walked some distance directly toward it without reaching or passing it.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,19,127,21,9,47,11,10,9,50,11,10,54
non_numeric_v1_1__name_1__obj_mailbox__compact__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_mailbox__compact,non_numeric_v1_1__name_1__obj_mailbox__farther,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,"Starting some distance from a stationary mailbox, Jesse walked some distance directly away from it without reaching or passing it.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,20,130,22,9,47,11,10,9,50,11,10,55
non_numeric_v1_1__name_1__obj_mailbox__standard__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_mailbox__standard,non_numeric_v1_1__name_1__obj_mailbox__closer,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,Jesse was some distance from a stationary mailbox. Jesse walked some distance directly toward the mailbox without reaching or passing it.,Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,21,137,24,9,47,11,10,9,50,11,10,56
non_numeric_v1_1__name_1__obj_mailbox__standard__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_mailbox__standard,non_numeric_v1_1__name_1__obj_mailbox__farther,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,Jesse was some distance from a stationary mailbox. Jesse walked some distance directly away from the mailbox without reaching or passing it.,Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,22,140,25,9,47,11,10,9,50,11,10,57
non_numeric_v1_1__name_1__obj_mailbox__expanded__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_mailbox__expanded,non_numeric_v1_1__name_1__obj_mailbox__closer,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_mailbox,mailbox,closer,toward,Target1,"Initially, Jesse was some distance from a mailbox that remained stationary. From that starting position, Jesse walked some distance directly toward the mailbox without reaching or passing it.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,28,191,32,9,47,11,10,9,50,11,10,58
non_numeric_v1_1__name_1__obj_mailbox__expanded__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_1__obj_mailbox__expanded,non_numeric_v1_1__name_1__obj_mailbox__farther,non_numeric_movement,aligned_expanded,expanded,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_1,Jesse,obj_mailbox,mailbox,farther,away from,Target2,"Initially, Jesse was some distance from a mailbox that remained stationary. From that starting position, Jesse walked some distance directly away from the mailbox without reaching or passing it.",Jesse is now closer to the mailbox than before.,Jesse is now farther from the mailbox than before.,29,194,33,9,47,11,10,9,50,11,10,59
non_numeric_v1_1__name_2__obj_cone__compact__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_2__obj_cone__compact,non_numeric_v1_1__name_2__obj_cone__closer,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_cone,cone,closer,toward,Target1,"Starting some distance from a stationary cone, Li walked some distance directly toward it without reaching or passing it.",Li is now closer to the cone than before.,Li is now farther from the cone than before.,19,121,21,9,41,10,10,9,44,10,10,60
non_numeric_v1_1__name_2__obj_cone__compact__farther,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_2__obj_cone__compact,non_numeric_v1_1__name_2__obj_cone__farther,non_numeric_movement,aligned_compact,compact,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_cone,cone,farther,away from,Target2,"Starting some distance from a stationary cone, Li walked some distance directly away from it without reaching or passing it.",Li is now closer to the cone than before.,Li is now farther from the cone than before.,20,124,22,9,41,10,10,9,44,10,10,61
non_numeric_v1_1__name_2__obj_cone__standard__closer,closer_farther_non_numeric_movement,1.3,non_numeric_v1_1__name_2__obj_cone__standard,non_numeric_v1_1__name_2__obj_cone__closer,non_numeric_movement,aligned_standard,standard,directed_movement_inference,absent,without_reaching_or_passing,True,False,explicit,explicit,explicit_trajectory_constraints,aligned_distance_phrases,name_2,Li,obj_cone,cone,closer,toward,Target1,Li was some distance from a stationary cone. Li walked some distance directly toward the cone without reaching or passing it.,Li is now closer to the cone than before.,Li is now farther from the cone than before.,21,125,23,9,41,10,10,9,44,10,10,62
