pair_id,length_band,name_id,object_id,numeric_case_id,unit_id,closer_probe_id,farther_probe_id,Context1,Context2,Target1,Target2
numeric_aligned_v1_1__name_0__obj_cone__standard__num_06__unit_ft,standard,name_0,obj_cone,num_06,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_06__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_06__unit_ft,Maya was 59 ft from a stationary cone. Maya walked 10 ft directly toward the cone without reaching or passing it.,Maya was 59 ft from a stationary cone. Maya walked 10 ft directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_06__unit_inches,standard,name_0,obj_cone,num_06,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_06__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_06__unit_inches,Maya was 59 inches from a stationary cone. Maya walked 10 inches directly toward the cone without reaching or passing it.,Maya was 59 inches from a stationary cone. Maya walked 10 inches directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_07__unit_metres,standard,name_0,obj_cone,num_07,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_07__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_07__unit_metres,Maya was 48 metres from a stationary cone. Maya walked 26 metres directly toward the cone without reaching or passing it.,Maya was 48 metres from a stationary cone. Maya walked 26 metres directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_07__unit_ft,standard,name_0,obj_cone,num_07,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_07__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_07__unit_ft,Maya was 48 ft from a stationary cone. Maya walked 26 ft directly toward the cone without reaching or passing it.,Maya was 48 ft from a stationary cone. Maya walked 26 ft directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_07__unit_inches,standard,name_0,obj_cone,num_07,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_07__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_07__unit_inches,Maya was 48 inches from a stationary cone. Maya walked 26 inches directly toward the cone without reaching or passing it.,Maya was 48 inches from a stationary cone. Maya walked 26 inches directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_08__unit_metres,standard,name_0,obj_cone,num_08,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_08__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_08__unit_metres,Maya was 12 metres from a stationary cone. Maya walked 8 metres directly toward the cone without reaching or passing it.,Maya was 12 metres from a stationary cone. Maya walked 8 metres directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_08__unit_ft,standard,name_0,obj_cone,num_08,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_08__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_08__unit_ft,Maya was 12 ft from a stationary cone. Maya walked 8 ft directly toward the cone without reaching or passing it.,Maya was 12 ft from a stationary cone. Maya walked 8 ft directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_08__unit_inches,standard,name_0,obj_cone,num_08,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_08__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_08__unit_inches,Maya was 12 inches from a stationary cone. Maya walked 8 inches directly toward the cone without reaching or passing it.,Maya was 12 inches from a stationary cone. Maya walked 8 inches directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_09__unit_metres,standard,name_0,obj_cone,num_09,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_09__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_09__unit_metres,Maya was 52 metres from a stationary cone. Maya walked 28 metres directly toward the cone without reaching or passing it.,Maya was 52 metres from a stationary cone. Maya walked 28 metres directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_09__unit_ft,standard,name_0,obj_cone,num_09,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_09__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_09__unit_ft,Maya was 52 ft from a stationary cone. Maya walked 28 ft directly toward the cone without reaching or passing it.,Maya was 52 ft from a stationary cone. Maya walked 28 ft directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_09__unit_inches,standard,name_0,obj_cone,num_09,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_09__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_09__unit_inches,Maya was 52 inches from a stationary cone. Maya walked 28 inches directly toward the cone without reaching or passing it.,Maya was 52 inches from a stationary cone. Maya walked 28 inches directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_10__unit_metres,standard,name_0,obj_cone,num_10,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_10__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_10__unit_metres,Maya was 56 metres from a stationary cone. Maya walked 8 metres directly toward the cone without reaching or passing it.,Maya was 56 metres from a stationary cone. Maya walked 8 metres directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_10__unit_ft,standard,name_0,obj_cone,num_10,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_10__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_10__unit_ft,Maya was 56 ft from a stationary cone. Maya walked 8 ft directly toward the cone without reaching or passing it.,Maya was 56 ft from a stationary cone. Maya walked 8 ft directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_10__unit_inches,standard,name_0,obj_cone,num_10,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_10__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_10__unit_inches,Maya was 56 inches from a stationary cone. Maya walked 8 inches directly toward the cone without reaching or passing it.,Maya was 56 inches from a stationary cone. Maya walked 8 inches directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_11__unit_metres,standard,name_0,obj_cone,num_11,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_11__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_11__unit_metres,Maya was 32 metres from a stationary cone. Maya walked 23 metres directly toward the cone without reaching or passing it.,Maya was 32 metres from a stationary cone. Maya walked 23 metres directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_11__unit_ft,standard,name_0,obj_cone,num_11,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_11__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_11__unit_ft,Maya was 32 ft from a stationary cone. Maya walked 23 ft directly toward the cone without reaching or passing it.,Maya was 32 ft from a stationary cone. Maya walked 23 ft directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__standard__num_11__unit_inches,standard,name_0,obj_cone,num_11,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_11__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_11__unit_inches,Maya was 32 inches from a stationary cone. Maya walked 23 inches directly toward the cone without reaching or passing it.,Maya was 32 inches from a stationary cone. Maya walked 23 inches directly away from the cone without reaching or passing it.,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__expanded__num_00__unit_metres,expanded,name_0,obj_cone,num_00,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_00__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__expanded__farther__num_00__unit_metres,"Initially, Maya was 18 metres from a cone that remained stationary. From that starting position, Maya walked 5 metres directly toward the cone without reaching or passing it.","Initially, Maya was 18 metres from a cone that remained stationary. From that starting position, Maya walked 5 metres directly away from the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__expanded__num_00__unit_ft,expanded,name_0,obj_cone,num_00,unit_ft,numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_00__unit_ft,numeric_aligned_v1_1__name_0__obj_cone__expanded__farther__num_00__unit_ft,"Initially, Maya was 18 ft from a cone that remained stationary. From that starting position, Maya walked 5 ft directly toward the cone without reaching or passing it.","Initially, Maya was 18 ft from a cone that remained stationary. From that starting position, Maya walked 5 ft directly away from the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__expanded__num_00__unit_inches,expanded,name_0,obj_cone,num_00,unit_inches,numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_00__unit_inches,numeric_aligned_v1_1__name_0__obj_cone__expanded__farther__num_00__unit_inches,"Initially, Maya was 18 inches from a cone that remained stationary. From that starting position, Maya walked 5 inches directly toward the cone without reaching or passing it.","Initially, Maya was 18 inches from a cone that remained stationary. From that starting position, Maya walked 5 inches directly away from the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
numeric_aligned_v1_1__name_0__obj_cone__expanded__num_01__unit_metres,expanded,name_0,obj_cone,num_01,unit_metres,numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_01__unit_metres,numeric_aligned_v1_1__name_0__obj_cone__expanded__farther__num_01__unit_metres,"Initially, Maya was 85 metres from a cone that remained stationary. From that starting position, Maya walked 12 metres directly toward the cone without reaching or passing it.","Initially, Maya was 85 metres from a cone that remained stationary. From that starting position, Maya walked 12 metres directly away from the cone without reaching or passing it.",Maya is now closer to the cone than before.,Maya is now farther from the cone than before.
