numeric_probe_id,non_numeric_probe_id,original_numeric_probe_id,numeric_case_id,unit_id,length_band,outcome,match_type
numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_10__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__closer,name_0__obj_cone__num_10__movement_description__closer,num_10,unit_metres,standard,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_10__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__closer,name_0__obj_cone__num_10__unit_ft__movement_description__closer,num_10,unit_ft,standard,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_10__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__closer,name_0__obj_cone__num_10__unit_inches__movement_description__closer,num_10,unit_inches,standard,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_11__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__closer,name_0__obj_cone__num_11__movement_description__closer,num_11,unit_metres,standard,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_11__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__closer,name_0__obj_cone__num_11__unit_ft__movement_description__closer,num_11,unit_ft,standard,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__closer__num_11__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__closer,name_0__obj_cone__num_11__unit_inches__movement_description__closer,num_11,unit_inches,standard,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_00__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_00__movement_description__farther,num_00,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_00__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_00__unit_ft__movement_description__farther,num_00,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_00__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_00__unit_inches__movement_description__farther,num_00,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_01__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_01__movement_description__farther,num_01,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_01__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_01__unit_ft__movement_description__farther,num_01,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_01__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_01__unit_inches__movement_description__farther,num_01,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_02__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_02__movement_description__farther,num_02,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_02__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_02__unit_ft__movement_description__farther,num_02,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_02__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_02__unit_inches__movement_description__farther,num_02,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_03__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_03__movement_description__farther,num_03,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_03__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_03__unit_ft__movement_description__farther,num_03,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_03__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_03__unit_inches__movement_description__farther,num_03,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_04__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_04__movement_description__farther,num_04,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_04__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_04__unit_ft__movement_description__farther,num_04,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_04__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_04__unit_inches__movement_description__farther,num_04,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_05__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_05__movement_description__farther,num_05,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_05__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_05__unit_ft__movement_description__farther,num_05,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_05__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_05__unit_inches__movement_description__farther,num_05,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_06__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_06__movement_description__farther,num_06,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_06__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_06__unit_ft__movement_description__farther,num_06,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_06__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_06__unit_inches__movement_description__farther,num_06,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_07__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_07__movement_description__farther,num_07,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_07__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_07__unit_ft__movement_description__farther,num_07,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_07__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_07__unit_inches__movement_description__farther,num_07,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_08__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_08__movement_description__farther,num_08,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_08__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_08__unit_ft__movement_description__farther,num_08,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_08__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_08__unit_inches__movement_description__farther,num_08,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_09__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_09__movement_description__farther,num_09,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_09__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_09__unit_ft__movement_description__farther,num_09,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_09__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_09__unit_inches__movement_description__farther,num_09,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_10__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_10__movement_description__farther,num_10,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_10__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_10__unit_ft__movement_description__farther,num_10,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_10__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_10__unit_inches__movement_description__farther,num_10,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_11__unit_metres,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_11__movement_description__farther,num_11,unit_metres,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_11__unit_ft,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_11__unit_ft__movement_description__farther,num_11,unit_ft,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__standard__farther__num_11__unit_inches,non_numeric_v1_1__name_0__obj_cone__standard__farther,name_0__obj_cone__num_11__unit_inches__movement_description__farther,num_11,unit_inches,standard,farther,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_00__unit_metres,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_00__movement_description__closer__expanded,num_00,unit_metres,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_00__unit_ft,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_00__unit_ft__movement_description__closer__expanded,num_00,unit_ft,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_00__unit_inches,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_00__unit_inches__movement_description__closer__expanded,num_00,unit_inches,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_01__unit_metres,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_01__movement_description__closer__expanded,num_01,unit_metres,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_01__unit_ft,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_01__unit_ft__movement_description__closer__expanded,num_01,unit_ft,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_01__unit_inches,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_01__unit_inches__movement_description__closer__expanded,num_01,unit_inches,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_02__unit_metres,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_02__movement_description__closer__expanded,num_02,unit_metres,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_02__unit_ft,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_02__unit_ft__movement_description__closer__expanded,num_02,unit_ft,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
numeric_aligned_v1_1__name_0__obj_cone__expanded__closer__num_02__unit_inches,non_numeric_v1_1__name_0__obj_cone__expanded__closer,name_0__obj_cone__num_02__unit_inches__movement_description__closer__expanded,num_02,unit_inches,expanded,closer,only_distance_phrases_differ_specific_values_vs_some_distance
