probe_id,probe_version,probe_family,event_family,event_subtype,case_id,object_pair_id,target_object,reference_object,evidence_type,length_band,context_entity_order,target_entity_order,target1_relation_word,target2_relation_word,target_motion_above,target_motion_below,reference_motion_above,reference_motion_below,Context1,Context2,Target1,Target2,correct_target_for_context1,correct_target_for_context2,target_start_above,target_end_above,reference_start_above,reference_end_above,target_start_below,target_end_below,reference_start_below,reference_end_below,Context1_word_count,Context2_word_count,Target1_word_count,Target2_word_count
static_outer__cup_box__named_shelves__standard__target_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,standard,target_first,reference_first,below,above,still,still,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The cup is on the top shelf. The box is on the bottom shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The cup is on the bottom shelf. The box is on the top shelf.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,33,33,6,6
static_outer__cup_box__named_shelves__standard__reference_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,standard,reference_first,target_first,above,below,still,still,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The box is on the bottom shelf. The cup is on the top shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The box is on the top shelf. The cup is on the bottom shelf.",The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,33,33,6,6
static_outer__cup_box__named_shelves__standard__reference_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,standard,reference_first,reference_first,below,above,still,still,still,still,"In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The box is on the bottom shelf. The cup is on the top shelf.","In the room, a five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. The box is on the top shelf. The cup is on the bottom shelf.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,33,33,6,6
static_outer__cup_box__named_shelves__expanded__target_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,expanded,target_first,target_first,above,below,still,still,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The cup is on the top shelf. The box is on the bottom shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The cup is on the bottom shelf. The box is on the top shelf.",The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,43,43,6,6
static_outer__cup_box__named_shelves__expanded__target_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,expanded,target_first,reference_first,below,above,still,still,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The cup is on the top shelf. The box is on the bottom shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The cup is on the bottom shelf. The box is on the top shelf.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,43,43,6,6
static_outer__cup_box__named_shelves__expanded__reference_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,expanded,reference_first,target_first,above,below,still,still,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The box is on the bottom shelf. The cup is on the top shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The box is on the top shelf. The cup is on the bottom shelf.",The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,43,43,6,6
static_outer__cup_box__named_shelves__expanded__reference_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,named_shelves,expanded,reference_first,reference_first,below,above,still,still,still,still,"In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The box is on the bottom shelf. The cup is on the top shelf.","In the room, a fixed five-tier rack has bottom, lower, middle, upper, and top shelves, in that vertical order. Each shelf stays at its level throughout the scene. The box is on the top shelf. The cup is on the bottom shelf.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,43,43,6,6
static_outer__cup_box__measured_height__compact__target_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,compact,target_first,target_first,above,below,still,still,still,still,Heights are measured from the floor. The cup is at a height of 5 feet from the floor. The box is at a height of 1 foot from the floor.,Heights are measured from the floor. The cup is at a height of 1 foot from the floor. The box is at a height of 5 feet from the floor.,The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,30,30,6,6
static_outer__cup_box__measured_height__compact__target_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,compact,target_first,reference_first,below,above,still,still,still,still,Heights are measured from the floor. The cup is at a height of 5 feet from the floor. The box is at a height of 1 foot from the floor.,Heights are measured from the floor. The cup is at a height of 1 foot from the floor. The box is at a height of 5 feet from the floor.,The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,30,30,6,6
static_outer__cup_box__measured_height__compact__reference_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,compact,reference_first,target_first,above,below,still,still,still,still,Heights are measured from the floor. The box is at a height of 1 foot from the floor. The cup is at a height of 5 feet from the floor.,Heights are measured from the floor. The box is at a height of 5 feet from the floor. The cup is at a height of 1 foot from the floor.,The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,30,30,6,6
static_outer__cup_box__measured_height__compact__reference_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,compact,reference_first,reference_first,below,above,still,still,still,still,Heights are measured from the floor. The box is at a height of 1 foot from the floor. The cup is at a height of 5 feet from the floor.,Heights are measured from the floor. The box is at a height of 5 feet from the floor. The cup is at a height of 1 foot from the floor.,The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,30,30,6,6
static_outer__cup_box__measured_height__standard__target_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,standard,target_first,target_first,above,below,still,still,still,still,"In the room, the heights of both objects are measured from the same floor. The cup is at a height of 5 feet from the floor. The box is at a height of 1 foot from the floor.","In the room, the heights of both objects are measured from the same floor. The cup is at a height of 1 foot from the floor. The box is at a height of 5 feet from the floor.",The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,38,38,6,6
static_outer__cup_box__measured_height__standard__target_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,standard,target_first,reference_first,below,above,still,still,still,still,"In the room, the heights of both objects are measured from the same floor. The cup is at a height of 5 feet from the floor. The box is at a height of 1 foot from the floor.","In the room, the heights of both objects are measured from the same floor. The cup is at a height of 1 foot from the floor. The box is at a height of 5 feet from the floor.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,38,38,6,6
static_outer__cup_box__measured_height__standard__reference_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,standard,reference_first,target_first,above,below,still,still,still,still,"In the room, the heights of both objects are measured from the same floor. The box is at a height of 1 foot from the floor. The cup is at a height of 5 feet from the floor.","In the room, the heights of both objects are measured from the same floor. The box is at a height of 5 feet from the floor. The cup is at a height of 1 foot from the floor.",The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,38,38,6,6
static_outer__cup_box__measured_height__standard__reference_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,standard,reference_first,reference_first,below,above,still,still,still,still,"In the room, the heights of both objects are measured from the same floor. The box is at a height of 1 foot from the floor. The cup is at a height of 5 feet from the floor.","In the room, the heights of both objects are measured from the same floor. The box is at a height of 5 feet from the floor. The cup is at a height of 1 foot from the floor.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,38,38,6,6
static_outer__cup_box__measured_height__expanded__target_first__target_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,expanded,target_first,target_first,above,below,still,still,still,still,"In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The cup is at a height of 5 feet from the floor. The box is at a height of 1 foot from the floor.","In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The cup is at a height of 1 foot from the floor. The box is at a height of 5 feet from the floor.",The cup is above the box.,The cup is below the box.,Target1,Target2,5,5,1,1,1,1,5,5,50,50,6,6
static_outer__cup_box__measured_height__expanded__target_first__reference_first,1.3,applied,static_placement,outer_shelves,static_outer,cup_box,cup,box,measured_height,expanded,target_first,reference_first,below,above,still,still,still,still,"In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The cup is at a height of 5 feet from the floor. The box is at a height of 1 foot from the floor.","In the room, the heights of both objects are measured from the same level floor. The floor stays fixed while the objects move or remain still. The cup is at a height of 1 foot from the floor. The box is at a height of 5 feet from the floor.",The box is below the cup.,The box is above the cup.,Target1,Target2,5,5,1,1,1,1,5,5,50,50,6,6
