probe_id,probe_version,probe_type,matched_group_id,condition_id,control,scenario_id,scenario_family,setting_id,setting,entity_type,name_id,name,object_id,object,anchor_object_id,anchor_object,phrase_pair_id,location_phrase_pair_id,evidence_type,semantic_match,reference_order_id,target_negation_pattern_id,sentence_structure_id,distance_standard_id,correct_target_for_context1,correct_target_for_context2,Domain,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,Context1,Context2,Target1,Target2,Context1_word_count,Context1_char_count,Context2_word_count,Context2_char_count,Target1_word_count,Target1_char_count,Target2_word_count,Target2_char_count,probe_row_index
person_gym__name_2__obj_bag__baseline,1.0,close_far_situation,person_gym__name_2__obj_bag,baseline,baseline,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag rests between Li's shoes.,Li stands at one end of a long gym. The bag rests at the other end of the gym from Li.,The bag is close to Li.,The bag is far from Li.,16,69,21,86,6,23,6,23,45
person_gym__name_2__obj_bag__phrase_alternate,1.0,close_far_situation,person_gym__name_2__obj_bag,phrase_alternate,location_phrasing,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,placement_1,person_gym__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag rests immediately next to Li's shoes.,Li stands at one end of a long gym. The bag rests across the full length of the gym from Li.,The bag is close to Li.,The bag is far from Li.,18,81,21,92,6,23,6,23,46
person_gym__name_2__obj_bag__word_beside,1.0,close_far_situation,person_gym__name_2__obj_bag,word_beside,evidence_wording,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,lex_beside,person_gym__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag is beside Li.,Li stands at one end of a long gym. The bag is far from Li.,The bag is close to Li.,The bag is far from Li.,14,57,15,59,6,23,6,23,47
person_gym__name_2__obj_bag__word_alongside,1.0,close_far_situation,person_gym__name_2__obj_bag,word_alongside,evidence_wording,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,lex_alongside,person_gym__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag is alongside Li.,Li stands at one end of a long gym. The bag is a long way from Li.,The bag is close to Li.,The bag is far from Li.,14,60,17,66,6,23,6,23,48
person_gym__name_2__obj_bag__word_near,1.0,close_far_situation,person_gym__name_2__obj_bag,word_near,evidence_wording,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,lex_near,person_gym__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag is near Li.,Li stands at one end of a long gym. The bag is a long distance from Li.,The bag is close to Li.,The bag is far from Li.,14,55,17,71,6,23,6,23,49
person_gym__name_2__obj_bag__reference_reversed,1.0,close_far_situation,person_gym__name_2__obj_bag,reference_reversed,reference_reversal,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag rests between Li's shoes.,Li stands at one end of a long gym. The bag rests at the other end of the gym from Li.,Li is close to the bag.,Li is far from the bag.,16,69,21,86,6,23,6,23,50
person_gym__name_2__obj_bag__negate_close,1.0,close_far_situation,person_gym__name_2__obj_bag,negate_close,target_negation,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Li stands at one end of a long gym. The bag rests between Li's shoes.,Li stands at one end of a long gym. The bag rests at the other end of the gym from Li.,The bag is close to Li.,The bag is not close to Li.,16,69,21,86,6,23,7,27,51
person_gym__name_2__obj_bag__negate_far,1.0,close_far_situation,person_gym__name_2__obj_bag,negate_far,target_negation,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Li stands at one end of a long gym. The bag rests between Li's shoes.,Li stands at one end of a long gym. The bag rests at the other end of the gym from Li.,The bag is not far from Li.,The bag is far from Li.,16,69,21,86,7,27,6,23,52
person_gym__name_2__obj_bag__both_negated,1.0,close_far_situation,person_gym__name_2__obj_bag,both_negated,target_negation,person_gym,room_separation,person_gym,long gym,person_object,name_2,Li,obj_bag,bag,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Li stands at one end of a long gym. The bag rests between Li's shoes.,Li stands at one end of a long gym. The bag rests at the other end of the gym from Li.,The bag is not far from Li.,The bag is not close to Li.,16,69,21,86,7,27,7,27,53
person_gym__name_3__obj_ball__baseline,1.0,close_far_situation,person_gym__name_3__obj_ball,baseline,baseline,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball rests between Omar's shoes.,Omar stands at one end of a long gym. The ball rests at the other end of the gym from Omar.,The ball is close to Omar.,The ball is far from Omar.,16,74,21,91,6,26,6,26,54
person_gym__name_3__obj_ball__phrase_alternate,1.0,close_far_situation,person_gym__name_3__obj_ball,phrase_alternate,location_phrasing,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,placement_1,person_gym__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball rests immediately next to Omar's shoes.,Omar stands at one end of a long gym. The ball rests across the full length of the gym from Omar.,The ball is close to Omar.,The ball is far from Omar.,18,86,21,97,6,26,6,26,55
person_gym__name_3__obj_ball__word_beside,1.0,close_far_situation,person_gym__name_3__obj_ball,word_beside,evidence_wording,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,lex_beside,person_gym__lex_beside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball is beside Omar.,Omar stands at one end of a long gym. The ball is far from Omar.,The ball is close to Omar.,The ball is far from Omar.,14,62,15,64,6,26,6,26,56
person_gym__name_3__obj_ball__word_alongside,1.0,close_far_situation,person_gym__name_3__obj_ball,word_alongside,evidence_wording,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,lex_alongside,person_gym__lex_alongside,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball is alongside Omar.,Omar stands at one end of a long gym. The ball is a long way from Omar.,The ball is close to Omar.,The ball is far from Omar.,14,65,17,71,6,26,6,26,57
person_gym__name_3__obj_ball__word_near,1.0,close_far_situation,person_gym__name_3__obj_ball,word_near,evidence_wording,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,lex_near,person_gym__lex_near,proximity_word,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,direct,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball is near Omar.,Omar stands at one end of a long gym. The ball is a long distance from Omar.,The ball is close to Omar.,The ball is far from Omar.,14,60,17,76,6,26,6,26,58
person_gym__name_3__obj_ball__reference_reversed,1.0,close_far_situation,person_gym__name_3__obj_ball,reference_reversed,reference_reversal,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,anchor_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball rests between Omar's shoes.,Omar stands at one end of a long gym. The ball rests at the other end of the gym from Omar.,Omar is close to the ball.,Omar is far from the ball.,16,74,21,91,6,26,6,26,59
person_gym__name_3__obj_ball__negate_close,1.0,close_far_situation,person_gym__name_3__obj_ball,negate_close,target_negation,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,negate_close,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Omar stands at one end of a long gym. The ball rests between Omar's shoes.,Omar stands at one end of a long gym. The ball rests at the other end of the gym from Omar.,The ball is close to Omar.,The ball is not close to Omar.,16,74,21,91,6,26,7,30,60
person_gym__name_3__obj_ball__negate_far,1.0,close_far_situation,person_gym__name_3__obj_ball,negate_far,target_negation,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,negate_far,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,negation,Omar stands at one end of a long gym. The ball rests between Omar's shoes.,Omar stands at one end of a long gym. The ball rests at the other end of the gym from Omar.,The ball is not far from Omar.,The ball is far from Omar.,16,74,21,91,7,30,6,26,61
person_gym__name_3__obj_ball__both_negated,1.0,close_far_situation,person_gym__name_3__obj_ball,both_negated,target_negation,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_ball,ball,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,both_negated,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long gym. The ball rests between Omar's shoes.,Omar stands at one end of a long gym. The ball rests at the other end of the gym from Omar.,The ball is not far from Omar.,The ball is not close to Omar.,16,74,21,91,7,30,7,30,62
person_gym__name_3__obj_bag__baseline,1.0,close_far_situation,person_gym__name_3__obj_bag,baseline,baseline,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_bag,bag,,,placement_0,person_gym__placement_0,physical_arrangement,baseline,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long gym. The bag rests between Omar's shoes.,Omar stands at one end of a long gym. The bag rests at the other end of the gym from Omar.,The bag is close to Omar.,The bag is far from Omar.,16,73,21,90,6,25,6,25,63
person_gym__name_3__obj_bag__phrase_alternate,1.0,close_far_situation,person_gym__name_3__obj_bag,phrase_alternate,location_phrasing,person_gym,room_separation,person_gym,long gym,person_object,name_3,Omar,obj_bag,bag,,,placement_1,person_gym__placement_1,physical_arrangement,category_matched,target_first,positive,anchor_setup_then_object_location,ordinary_physical_separation,Target1,Target2,spatial-relations,close,far,indirect,location phrase contrast,concept swap,Omar stands at one end of a long gym. The bag rests immediately next to Omar's shoes.,Omar stands at one end of a long gym. The bag rests across the full length of the gym from Omar.,The bag is close to Omar.,The bag is far from Omar.,18,85,21,96,6,25,6,25,64
